"vendor_id","vendor_name","pick_note_number","date","key","ws_code","batch_number","quantity","month"
399,SHAH KOTHARI BROS,PR201009298,"21-12-2024","399_4753_GTEC2406",4753,GTEC2406,1,Dec-2024
343,JINESHWAR PHARMA LLP,PR201008399,"22-10-2024","343_16728_3F031AHC",16728,"3F031AHC",15,Oct-2024
345,HARIKRUPA CHEMIST,PR201008395,"22-10-2024","345_13949_RTN240353",13949,RTN240353,11,Oct-2024
345,HARIKRUPA CHEMIST,PR201008396,"22-10-2024","345_15482_ES0006",15482,ES0006,288,Oct-2024
370,K B SHAH AND CO,PR201008397,"22-10-2024","370_18337_GLNN24006",18337,GLNN24006,1,Oct-2024
370,K B SHAH AND CO,PR201008397,"22-10-2024","370_22187_D594569AP",22187,D594569AP,5,Oct-2024
370,K B SHAH AND CO,PR201008397,"22-10-2024","370_7990_MPF242337",7990,MPF242337,1,Oct-2024
371,K.CHIMANLAL  CO,PR201008394,"22-10-2024","371_11791_B0230116A",11791,B0230116A,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008393,"22-10-2024","399_5456_KGB2314A",5456,KGB2314A,9,Oct-2024
407,SHRIJI PHARMA,PR201008392,"22-10-2024","407_146_ACE02",146,ACE02,1,Oct-2024
407,SHRIJI PHARMA,PR201008398,"22-10-2024","407_19892_PVOBY04",19892,PVOBY04,10,Oct-2024
407,SHRIJI PHARMA,PR201008398,"22-10-2024","407_19892_PVOBY05",19892,PVOBY05,1,Oct-2024
407,SHRIJI PHARMA,PR201008398,"22-10-2024","407_636_K2400037",636,K2400037,3,Oct-2024
322,AHMEDABAD MEDICAL CORPORATION,PR201008888,"22-11-2024","322_17553_GKF1286A",17553,GKF1286A,2,Nov-2024
370,K B SHAH AND CO,PR201008889,"22-11-2024","370_20173_RRM2401",20173,RRM2401,1,Nov-2024
370,K B SHAH AND CO,PR201008894,"22-11-2024","370_20173_RRM2402",20173,RRM2402,1,Nov-2024
370,K B SHAH AND CO,PR201008894,"22-11-2024","370_23258_MT241577",23258,MT241577,10,Nov-2024
371,K.CHIMANLAL  CO,PR201008891,"22-11-2024","371_10506_SGWL0053",10506,SGWL0053,3,Nov-2024
386,PARAS DISTRIBUTORS,PR201008892,"22-11-2024","386_11726_RT010223",11726,RT010223,6,Nov-2024
400,SHAH MEDICAL STORE,PR201008890,"22-11-2024","400_437_V2300273",437,V2300273,1,Nov-2024
322,AHMEDABAD MEDICAL CORPORATION,PR201008455,"23-10-2024","322_19166_PABJQ15",19166,PABJQ15,1,Oct-2024
341,DHRUVI PHARMA PVT LTD,PR201008402,"23-10-2024","341_8705_TACNA2210",8705,TACNA2210,2,Oct-2024
341,DHRUVI PHARMA PVT LTD,PR201008402,"23-10-2024","341_9760_GT12872",9760,GT12872,1,Oct-2024
344,J K DISTRIBUTORS,PR201008403,"23-10-2024","344_11209_12SRE081",11209,"12SRE081",5,Oct-2024
345,HARIKRUPA CHEMIST,PR201008444,"23-10-2024","345_9602_T4003",9602,T4003,42,Oct-2024
346,ANGI AGENCY NEW,PR201008404,"23-10-2024","346_7125_BA23247",7125,BA23247,12,Oct-2024
346,ANGI AGENCY NEW,PR201008404,"23-10-2024","346_7128_BA23132",7128,BA23132,7,Oct-2024
356,ATUL MEDICAL AGENCY,PR201008405,"23-10-2024","356_11089_GR623041",11089,GR623041,1,Oct-2024
356,ATUL MEDICAL AGENCY,PR201008405,"23-10-2024","356_11384_GKD2059A",11384,GKD2059A,3,Oct-2024
356,ATUL MEDICAL AGENCY,PR201008405,"23-10-2024","356_11385_GKD1885A",11385,GKD1885A,12,Oct-2024
356,ATUL MEDICAL AGENCY,PR201008405,"23-10-2024","356_12152_GBBD0005",12152,GBBD0005,4,Oct-2024
356,ATUL MEDICAL AGENCY,PR201008405,"23-10-2024","356_15058_K2202460",15058,K2202460,5,Oct-2024
356,ATUL MEDICAL AGENCY,PR201008405,"23-10-2024","356_1590_V2201341",1590,V2201341,15,Oct-2024
356,ATUL MEDICAL AGENCY,PR201008405,"23-10-2024","356_2530_2X83K067",2530,"2X83K067",1,Oct-2024
356,ATUL MEDICAL AGENCY,PR201008405,"23-10-2024","356_5104_TLJ0105",5104,TLJ0105,1,Oct-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008406,"23-10-2024","357_12001_14TSD234",12001,"14TSD234",3,Oct-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008457,"23-10-2024","357_16016_HCT040524",16016,HCT040524,1,Oct-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008406,"23-10-2024","357_17390_EMV221753",17390,EMV221753,2,Oct-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008406,"23-10-2024","357_19195_INP23CE06",19195,INP23CE06,3,Oct-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008457,"23-10-2024","357_5494_E40314",5494,E40314,1,Oct-2024
359,D K PHARMA,PR201008407,"23-10-2024","359_15606_ETBM2204A",15606,ETBM2204A,1,Oct-2024
359,D K PHARMA,PR201008451,"23-10-2024","359_23618_23S1GTA085",23618,"23S1GTA085",8,Oct-2024
363,FUTURE MEDISURGICO,PR201008409,"23-10-2024","363_9396_S2031194",9396,S2031194,2,Oct-2024
368,HARDIK DISTRIBUTORS,PR201008410,"23-10-2024","368_16404_PGA0038",16404,PGA0038,2,Oct-2024
368,HARDIK DISTRIBUTORS,PR201008410,"23-10-2024","368_1900_D12W062",1900,D12W062,2,Oct-2024
368,HARDIK DISTRIBUTORS,PR201008410,"23-10-2024","368_2846_LJ046",2846,LJ046,1,Oct-2024
368,HARDIK DISTRIBUTORS,PR201008410,"23-10-2024","368_6921_GKD1926A",6921,GKD1926A,3,Oct-2024
368,HARDIK DISTRIBUTORS,PR201008410,"23-10-2024","368_7976_GTD2327A",7976,GTD2327A,3,Oct-2024
369,K S PHARMA,PR201008411,"23-10-2024","369_11878_U102367",11878,U102367,6,Oct-2024
369,K S PHARMA,PR201008411,"23-10-2024","369_12048_SR2SR108",12048,SR2SR108,1,Oct-2024
369,K S PHARMA,PR201008411,"23-10-2024","369_4099_N2203196",4099,N2203196,2,Oct-2024
369,K S PHARMA,PR201008411,"23-10-2024","369_4805_ZLE3AF2010",4805,ZLE3AF2010,2,Oct-2024
369,K S PHARMA,PR201008411,"23-10-2024","369_5104_TLJ0104",5104,TLJ0104,1,Oct-2024
370,K B SHAH AND CO,PR201008416,"23-10-2024","370_10334_PEES0046",10334,PEES0046,3,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_10465_MPL224701",10465,MPL224701,4,Oct-2024
370,K B SHAH AND CO,PR201008413,"23-10-2024","370_10496_A9HPV007",10496,A9HPV007,10,Oct-2024
370,K B SHAH AND CO,PR201008413,"23-10-2024","370_10496_A9HPV008",10496,A9HPV008,2,Oct-2024
370,K B SHAH AND CO,PR201008413,"23-10-2024","370_10496_A9HPV009",10496,A9HPV009,4,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_10767_SID2097A",10767,SID2097A,2,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_10774_GTD2302A",10774,GTD2302A,1,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_10874_GPLU22003",10874,GPLU22003,8,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_10904_50722006",10904,"50722006",3,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_11089_GR623051",11089,GR623051,1,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_11302_SID3158A",11302,SID3158A,4,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_11498_RTA21026",11498,RTA21026,1,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_11552_SID3171A",11552,SID3171A,3,Oct-2024
370,K B SHAH AND CO,PR201008418,"23-10-2024","370_12609_J1397",12609,J1397,1,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_12699_K23017",12699,K23017,5,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_12874_GTYA22004",12874,GTYA22004,1,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_12878_48017725",12878,"48017725",1,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_13045_B5IAV252",13045,B5IAV252,1,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_13045_B5IAV253",13045,B5IAV253,2,Oct-2024
370,K B SHAH AND CO,PR201008416,"23-10-2024","370_13180_GTDM22008",13180,GTDM22008,1,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_13343_A710567",13343,A710567,2,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_13403_AEH2959",13403,AEH2959,2,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_13474_GTE0774A",13474,GTE0774A,2,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_13737_CGY0027",13737,CGY0027,1,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_13796_1221013",13796,"1221013",1,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_1380_2AC38",1380,"2AC38",1,Oct-2024
370,K B SHAH AND CO,PR201008413,"23-10-2024","370_14167_C2HSV038",14167,C2HSV038,1,Oct-2024
370,K B SHAH AND CO,PR201008413,"23-10-2024","370_1418_GKD2237A",1418,GKD2237A,7,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_1421_SID2704A",1421,SID2704A,2,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_14442_GT19442",14442,GT19442,3,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_14535_PDSAG20",14535,PDSAG20,1,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_14535_PDSAG21",14535,PDSAG21,16,Oct-2024
370,K B SHAH AND CO,PR201008418,"23-10-2024","370_14557_673H034",14557,"673H034",1,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_14558_053E011",14558,"053E011",1,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_14558_053E012",14558,"053E012",2,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_14558_530E12",14558,"530E12",1,Oct-2024
370,K B SHAH AND CO,PR201008418,"23-10-2024","370_1494_Z06AH23029",1494,Z06AH23029,1,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_1511_GT17612",1511,GT17612,1,Oct-2024
370,K B SHAH AND CO,PR201008418,"23-10-2024","370_15131_013E118",15131,"013E118",1,Oct-2024
370,K B SHAH AND CO,PR201008413,"23-10-2024","370_15132_013E051",15132,"013E051",4,Oct-2024
370,K B SHAH AND CO,PR201008418,"23-10-2024","370_15133_013E063",15133,"013E063",1,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_15220_0530E35",15220,"0530E35",5,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_15220_530E36",15220,"530E36",7,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_15245_072K059",15245,"072K059",1,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_15247_052K025",15247,"052K025",2,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_15247_052K026",15247,"052K026",4,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_1531_EMV221309B",1531,EMV221309B,1,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_15490_BUA0014",15490,BUA0014,2,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_15492_Q3AA03",15492,Q3AA03,1,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_15546_PCV005",15546,PCV005,1,Oct-2024
370,K B SHAH AND CO,PR201008418,"23-10-2024","370_15589_GTE0045",15589,GTE0045,10,Oct-2024
370,K B SHAH AND CO,PR201008416,"23-10-2024","370_15874_18220818",15874,"18220818",2,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_1596_G7ABV020",1596,G7ABV020,1,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_16152_BRB10011B",16152,BRB10011B,2,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_16789_PCVAD29",16789,PCVAD29,1,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_16938_ZPP4AA3009",16938,ZPP4AA3009,1,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_1710_GT1311K",1710,GT1311K,1,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_17206_ON1802",17206,ON1802,2,Oct-2024
370,K B SHAH AND CO,PR201008449,"23-10-2024","370_17211_PCVAR13",17211,PCVAR13,1,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_1900_D12W054",1900,D12W054,6,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_19283_VIES0016",19283,VIES0016,3,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_19471_MC221091",19471,MC221091,5,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_2052_SIC3015A",2052,SIC3015A,1,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_211_CAD783",211,CAD783,1,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_2212_HAD3542A",2212,HAD3542A,1,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_2212_HAD3913A",2212,HAD3913A,1,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_2600_SN21961",2600,SN21961,4,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_2605_A8AIV022",2605,A8AIV022,1,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_2640_EJ2317",2640,EJ2317,5,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_2640_EJ2320",2640,EJ2320,16,Oct-2024
370,K B SHAH AND CO,PR201008418,"23-10-2024","370_2640_EJ2320",2640,EJ2320,5,Oct-2024
370,K B SHAH AND CO,PR201008416,"23-10-2024","370_2818_2220423",2818,"2220423",1,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_2914_SA23203",2914,SA23203,1,Oct-2024
370,K B SHAH AND CO,PR201008413,"23-10-2024","370_3129_GTE0878A",3129,GTE0878A,1,Oct-2024
370,K B SHAH AND CO,PR201008418,"23-10-2024","370_3367_O22244",3367,O22244,1,Oct-2024
370,K B SHAH AND CO,PR201008413,"23-10-2024","370_3430_DMUH0399",3430,DMUH0399,10,Oct-2024
370,K B SHAH AND CO,PR201008413,"23-10-2024","370_3453_GKD2045A",3453,GKD2045A,5,Oct-2024
370,K B SHAH AND CO,PR201008413,"23-10-2024","370_3724_522K006",3724,"522K006",1,Oct-2024
370,K B SHAH AND CO,PR201008453,"23-10-2024","370_3728_P05X002",3728,P05X002,4,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_3807_GKD1924A",3807,GKD1924A,1,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_3870_SN12151",3870,SN12151,6,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_3889_EBAS0048",3889,EBAS0048,2,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_3922_28024513",3922,"28024513",3,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_4034_924E",4034,"924E",1,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_4036_2N9J",4036,"2N9J",2,Oct-2024
370,K B SHAH AND CO,PR201008418,"23-10-2024","370_4174_52039MN2",4174,"52039MN2",1,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_4490_S201455",4490,S201455,3,Oct-2024
370,K B SHAH AND CO,PR201008414,"23-10-2024","370_4807_Z05BU22099",4807,Z05BU22099,5,Oct-2024
370,K B SHAH AND CO,PR201008413,"23-10-2024","370_4935_GTD2388A",4935,GTD2388A,1,Oct-2024
370,K B SHAH AND CO,PR201008413,"23-10-2024","370_4986_071K019",4986,"071K019",25,Oct-2024
370,K B SHAH AND CO,PR201008413,"23-10-2024","370_4987_071G041",4987,"071G041",3,Oct-2024
370,K B SHAH AND CO,PR201008413,"23-10-2024","370_4987_071K041",4987,"071K041",9,Oct-2024
370,K B SHAH AND CO,PR201008418,"23-10-2024","370_5084_DPE231062",5084,DPE231062,1,Oct-2024
370,K B SHAH AND CO,PR201008418,"23-10-2024","370_5110_2332053F",5110,"2332053F",1,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_5357_EPBP22005",5357,EPBP22005,4,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_542_A3AGV017",542,A3AGV017,1,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_556_48018310",556,"48018310",1,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_5648_GGSZ21013",5648,GGSZ21013,6,Oct-2024
370,K B SHAH AND CO,PR201008413,"23-10-2024","370_5648_GGSZ21014",5648,GGSZ21014,2,Oct-2024
370,K B SHAH AND CO,PR201008416,"23-10-2024","370_5818_22CS0002",5818,"22CS0002",6,Oct-2024
370,K B SHAH AND CO,PR201008416,"23-10-2024","370_5847_TP22073",5847,TP22073,3,Oct-2024
370,K B SHAH AND CO,PR201008418,"23-10-2024","370_5852_OO25",5852,OO25,1,Oct-2024
370,K B SHAH AND CO,PR201008416,"23-10-2024","370_5859_48017744",5859,"48017744",1,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_5864_60000112",5864,"60000112",2,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_5873_APM22089",5873,APM22089,5,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_5942_TF23E212",5942,TF23E212,3,Oct-2024
370,K B SHAH AND CO,PR201008418,"23-10-2024","370_6108_1AAIV201",6108,"1AAIV201",3,Oct-2024
370,K B SHAH AND CO,PR201008419,"23-10-2024","370_6271_D495420",6271,D495420,5,Oct-2024
370,K B SHAH AND CO,PR201008419,"23-10-2024","370_6282_A0030014",6282,A0030014,6,Oct-2024
370,K B SHAH AND CO,PR201008419,"23-10-2024","370_6282_A0030020",6282,A0030020,1,Oct-2024
370,K B SHAH AND CO,PR201008416,"23-10-2024","370_681_A652211",681,A652211,1,Oct-2024
370,K B SHAH AND CO,PR201008416,"23-10-2024","370_7160_GKD1889A",7160,GKD1889A,7,Oct-2024
370,K B SHAH AND CO,PR201008416,"23-10-2024","370_7160_GKD1890A",7160,GKD1890A,2,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_7209_LXA21034",7209,LXA21034,1,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_7367_GLBB22009",7367,GLBB22009,1,Oct-2024
370,K B SHAH AND CO,PR201008418,"23-10-2024","370_7414_A0GRV002",7414,A0GRV002,1,Oct-2024
370,K B SHAH AND CO,PR201008416,"23-10-2024","370_7814_C5ABV002",7814,C5ABV002,1,Oct-2024
370,K B SHAH AND CO,PR201008416,"23-10-2024","370_7814_C5ABV004",7814,C5ABV004,5,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_7854_SID1223A",7854,SID1223A,1,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_8140_MPL224574",8140,MPL224574,7,Oct-2024
370,K B SHAH AND CO,PR201008416,"23-10-2024","370_8172_MAT012225",8172,MAT012225,1,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_8216_E16FG22001",8216,E16FG22001,3,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_8216_EL16FG22001",8216,EL16FG22001,2,Oct-2024
370,K B SHAH AND CO,PR201008417,"23-10-2024","370_8224_ELR6AM1004",8224,ELR6AM1004,5,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_8657_B5AEV077",8657,B5AEV077,1,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_8789_M32545",8789,M32545,9,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_8888_FHY0819D",8888,FHY0819D,2,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_8889_FHY0909",8889,FHY0909,1,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_8966_NZB23014",8966,NZB23014,1,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_9128_GKD1896A",9128,GKD1896A,1,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_9358_KO20623",9358,KO20623,1,Oct-2024
370,K B SHAH AND CO,PR201008418,"23-10-2024","370_9472_B9IAV189",9472,B9IAV189,2,Oct-2024
370,K B SHAH AND CO,PR201008418,"23-10-2024","370_9475_D71W003",9475,D71W003,1,Oct-2024
370,K B SHAH AND CO,PR201008418,"23-10-2024","370_9475_D71W007",9475,D71W007,9,Oct-2024
370,K B SHAH AND CO,PR201008416,"23-10-2024","370_9524_LRXC22010",9524,LRXC22010,2,Oct-2024
370,K B SHAH AND CO,PR201008418,"23-10-2024","370_9546_GT19912",9546,GT19912,1,Oct-2024
370,K B SHAH AND CO,PR201008412,"23-10-2024","370_960_I301352",960,I301352,3,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_9699_A5BQV018",9699,A5BQV018,2,Oct-2024
370,K B SHAH AND CO,PR201008415,"23-10-2024","370_9700_A6BQV016",9700,A6BQV016,2,Oct-2024
371,K.CHIMANLAL  CO,PR201008420,"23-10-2024","371_11057_U202257",11057,U202257,1,Oct-2024
371,K.CHIMANLAL  CO,PR201008420,"23-10-2024","371_11936_STL043B",11936,STL043B,2,Oct-2024
371,K.CHIMANLAL  CO,PR201008420,"23-10-2024","371_12306_MPL224739",12306,MPL224739,1,Oct-2024
371,K.CHIMANLAL  CO,PR201008420,"23-10-2024","371_13191_PCTE22118",13191,PCTE22118,3,Oct-2024
371,K.CHIMANLAL  CO,PR201008447,"23-10-2024","371_1339_KA23022",1339,KA23022,6,Oct-2024
371,K.CHIMANLAL  CO,PR201008420,"23-10-2024","371_13595_O732",13595,O732,1,Oct-2024
371,K.CHIMANLAL  CO,PR201008420,"23-10-2024","371_14675_SGD202",14675,SGD202,4,Oct-2024
371,K.CHIMANLAL  CO,PR201008420,"23-10-2024","371_18342_EMV221693",18342,EMV221693,1,Oct-2024
371,K.CHIMANLAL  CO,PR201008447,"23-10-2024","371_1910_XT240017",1910,XT240017,2,Oct-2024
371,K.CHIMANLAL  CO,PR201008447,"23-10-2024","371_391_E041223",391,E041223,1,Oct-2024
371,K.CHIMANLAL  CO,PR201008420,"23-10-2024","371_391_E051122",391,E051122,1,Oct-2024
371,K.CHIMANLAL  CO,PR201008420,"23-10-2024","371_4328_E133",4328,E133,3,Oct-2024
371,K.CHIMANLAL  CO,PR201008442,"23-10-2024","371_4624_EFM258",4624,EFM258,2,Oct-2024
371,K.CHIMANLAL  CO,PR201008447,"23-10-2024","371_4970_FSR005E",4970,FSR005E,8,Oct-2024
371,K.CHIMANLAL  CO,PR201008420,"23-10-2024","371_8616_ZPA0036",8616,ZPA0036,1,Oct-2024
375,MAHENDRA MEDICINES,PR201008421,"23-10-2024","375_13211_50220169",13211,"50220169",8,Oct-2024
375,MAHENDRA MEDICINES,PR201008421,"23-10-2024","375_16660_M12FK22004",16660,M12FK22004,6,Oct-2024
375,MAHENDRA MEDICINES,PR201008421,"23-10-2024","375_3360_2307237901",3360,"2307237901",3,Oct-2024
375,MAHENDRA MEDICINES,PR201008421,"23-10-2024","375_3360_2307297901",3360,"2307297901",1,Oct-2024
375,MAHENDRA MEDICINES,PR201008421,"23-10-2024","375_8939_4N07203",8939,"4N07203",3,Oct-2024
378,MAHESH MEDICAL STORES,PR201008456,"23-10-2024","378_11847_JMU014011AS",11847,JMU014011AS,2,Oct-2024
378,MAHESH MEDICAL STORES,PR201008422,"23-10-2024","378_13244_IPQ010006AS",13244,IPQ010006AS,1,Oct-2024
378,MAHESH MEDICAL STORES,PR201008450,"23-10-2024","378_19298_GV034001AS",19298,GV034001AS,1,Oct-2024
378,MAHESH MEDICAL STORES,PR201008422,"23-10-2024","378_6568_BHP040004AK",6568,BHP040004AK,3,Oct-2024
380,MAYUR MEDICAL AGENCY PRIVATE LIMITED,PR201008423,"23-10-2024","380_18014_211822006",18014,"211822006",1,Oct-2024
384,MODI  SHAH BROTHERS,PR201008424,"23-10-2024","384_17443_231206",17443,"231206",1,Oct-2024
384,MODI  SHAH BROTHERS,PR201008424,"23-10-2024","384_18542_IN08",18542,IN08,1,Oct-2024
386,PARAS DISTRIBUTORS,PR201008425,"23-10-2024","386_10095_GEO32866",10095,GEO32866,7,Oct-2024
386,PARAS DISTRIBUTORS,PR201008425,"23-10-2024","386_10497_P752218",10497,P752218,3,Oct-2024
386,PARAS DISTRIBUTORS,PR201008426,"23-10-2024","386_11095_XSRS23029",11095,XSRS23029,1,Oct-2024
386,PARAS DISTRIBUTORS,PR201008425,"23-10-2024","386_13449_2895J007",13449,"2895J007",1,Oct-2024
386,PARAS DISTRIBUTORS,PR201008426,"23-10-2024","386_14021_252201154",14021,"252201154",1,Oct-2024
386,PARAS DISTRIBUTORS,PR201008426,"23-10-2024","386_14101_UG2208",14101,UG2208,1,Oct-2024
386,PARAS DISTRIBUTORS,PR201008425,"23-10-2024","386_14331_K2202448",14331,K2202448,1,Oct-2024
386,PARAS DISTRIBUTORS,PR201008426,"23-10-2024","386_1544_AD0032K",1544,AD0032K,4,Oct-2024
386,PARAS DISTRIBUTORS,PR201008426,"23-10-2024","386_17017_A22055",17017,A22055,1,Oct-2024
386,PARAS DISTRIBUTORS,PR201008426,"23-10-2024","386_17140_BDCE005",17140,BDCE005,1,Oct-2024
386,PARAS DISTRIBUTORS,PR201008425,"23-10-2024","386_17373_IVZ22010",17373,IVZ22010,1,Oct-2024
386,PARAS DISTRIBUTORS,PR201008425,"23-10-2024","386_17816_EMV221662",17816,EMV221662,1,Oct-2024
386,PARAS DISTRIBUTORS,PR201008425,"23-10-2024","386_17865_YTQS22003",17865,YTQS22003,1,Oct-2024
386,PARAS DISTRIBUTORS,PR201008425,"23-10-2024","386_2268_23540471",2268,"23540471",3,Oct-2024
386,PARAS DISTRIBUTORS,PR201008425,"23-10-2024","386_3054_3CD0399",3054,"3CD0399",2,Oct-2024
386,PARAS DISTRIBUTORS,PR201008425,"23-10-2024","386_5305_2212322AR",5305,"2212322AR",2,Oct-2024
386,PARAS DISTRIBUTORS,PR201008425,"23-10-2024","386_5574_GFMVS2009",5574,GFMVS2009,3,Oct-2024
386,PARAS DISTRIBUTORS,PR201008426,"23-10-2024","386_6018_A220356",6018,A220356,1,Oct-2024
386,PARAS DISTRIBUTORS,PR201008425,"23-10-2024","386_7106_D2300955",7106,D2300955,1,Oct-2024
386,PARAS DISTRIBUTORS,PR201008425,"23-10-2024","386_7210_LBA21012",7210,LBA21012,1,Oct-2024
386,PARAS DISTRIBUTORS,PR201008425,"23-10-2024","386_7718_MD1127",7718,MD1127,2,Oct-2024
386,PARAS DISTRIBUTORS,PR201008426,"23-10-2024","386_7833_MFPT2208",7833,MFPT2208,1,Oct-2024
386,PARAS DISTRIBUTORS,PR201008426,"23-10-2024","386_7989_SPL221879",7989,SPL221879,1,Oct-2024
386,PARAS DISTRIBUTORS,PR201008426,"23-10-2024","386_7994_MPE231918",7994,MPE231918,10,Oct-2024
